ONS	OS
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002533>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002534>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002535>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002536>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002537>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002538>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002539>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002540>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002541>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002542>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002543>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002544>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002545>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002546>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002547>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002548>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002549>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002550>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002551>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002552>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002553>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002554>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002555>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002556>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002557>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002558>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002559>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002560>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002561>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002562>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002563>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002564>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002565>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002566>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002567>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002568>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002569>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002570>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002571>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002572>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002573>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002574>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002575>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002576>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002577>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002578>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002579>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002580>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002581>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002582>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002583>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002584>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002585>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002586>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002587>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002588>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002589>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002590>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002591>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002592>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002593>
E05004716	7000000000003648
E05004717	7000000000003649
E05004718	7000000000038978
E05004719	7000000000003655
E05004720	7000000000003650
E05004721	7000000000003758
E05004722	7000000000003670
E05004723	7000000000003741
E05004724	7000000000003639
E05004725	7000000000003691
E05004726	7000000000003698
E05004727	7000000000003770
E05004728	7000000000003688
E05004729	7000000000003692
E05004730	7000000000003731
E05004731	7000000000003697
E05004732	7000000000003643
E05004733	7000000000003673
E05004734	7000000000003763
E05004735	7000000000003647
E05004736	7000000000038977
E05004737	7000000000004022
E05004738	7000000000003631
E05004739	7000000000003681
E05004741	7000000000003687
E05004742	7000000000003686
E05004743	7000000000003683
E05004744	7000000000003684
E05004745	7000000000003743
E05009315	7000000000003753
E05004805	7000000000003749
E05004806	7000000000003963
E05004807	7000000000003961
E05004808	7000000000003746
E05004810	7000000000003752
E05004811	7000000000003969
E05004812	7000000000003967
E05004813	7000000000003965
E05004814	7000000000003960
E05004815	7000000000003964
E05004816	7000000000003975
E05004817	7000000000003959
E05009316	7000000000003751
E05001067	7000000000009756
E05001068	7000000000009799
E05001069	7000000000009768
E05001071	7000000000009766
E05001072	7000000000009802
E05001073	7000000000009765
E05001074	7000000000009779
E05001075	7000000000042521
E05001076	7000000000009754
E05001077	7000000000009764
E05001078	7000000000009773
E05001079	7000000000009772
E05001080	7000000000009767
E05001081	7000000000009715
E05001082	7000000000009810
E05001083	7000000000009771
E05001084	7000000000009760
E05001085	7000000000009811
E05001086	7000000000009775
E05001087	7000000000009755
E05001088	7000000000009777
E05009313	7000000000009776
E05009093	7000000000044455
E05009094	7000000000043697
E05009095	7000000000043696
E05009096	7000000000043741
E05009097	7000000000043689
E05009098	7000000000043725
E05009099	7000000000043726
E05009100	7000000000043716
E05009101	7000000000043676
E05009102	7000000000043734
E05009103	7000000000043712
E05009104	7000000000043711
E05009105	7000000000043708
E05009106	7000000000043692
E05009107	7000000000043707
E05009108	7000000000043731
E05009109	7000000000043690
E05009110	7000000000043729
E05009111	7000000000043721
E05009112	7000000000043736
E05009113	7000000000043722
E05009114	7000000000043719
E05009115	7000000000043702
E05009116	7000000000043703
E05009117	7000000000043739
E05009118	7000000000044454
E05009119	7000000000043683
E05009120	7000000000043705
E05009121	7000000000043740
E05009122	7000000000043675
E05009123	7000000000043699
E05009124	7000000000043713
E05009125	7000000000043698
E05009126	7000000000043733
E05009127	7000000000043720
E05009128	7000000000043684
